,YEAR,COUNTY_DISTRICT_CODE,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,TITLE1_FLAG,TITLE1_FLAG_DESC,ENROLLMENT_GRADES_K_12,JANUARY_MEMBERSHIP,LUNCH_COUNT_FREE_REDUCED,LUNCH_COUNT_FREE_REDUCTED_PCT,ENROLLMENT_ASIAN,ENROLLMENT_ASIAN_PCT,ENROLLMENT_ASIAN_PACIFIC_ISLANDER,ENROLLMENT_ASIAN_PACIFIC_ISLANDER_PCT,ENROLLMENT_BLACK,ENROLLMENT_BLACK_PCT,ENROLLMENT_HISPANIC,ENROLLMENT_HISPANIC_PCT,ENROLLMENT_INDIAN,ENROLLMENT_INDIAN_PCT,ENROLLMENT_MULTIRACIAL,ENROLLMENT_MULTIRACIAL_PCT,ENROLLMENT_PACIFIC_ISLANDER,ENROLLMENT_PACIFIC_ISLANDER_PCT,ENROLLMENT_WHITE,ENROLLMENT_WHITE_PCT,ENROLLMENT_ELL_LEP,ENROLLMENT_ELL_LEP_PCT,ENROLLMENT_GRADE_PK_ELL_LEP,ENROLLMENT_GRADE_PK_ELL_LEP_PCT,IEP_SCHOOLAGE_CHILDCOUNT,IEP_INCIDENCE_RATE,LUNCH_COUNT_FREE_REDUCED_PCT,CTYDIST,DNAME,SCHNUM,Textbox285,SCHNAME,SCHADDR1,SCHADDR2,SCHCITY,SCHZIP,SCHLPHON,SCHLFAX,BGRADE,EGRADE,PRINLN,PRINFN,PRINMI,PRINSAL,PRINYREX,PRINTITL,SCHEMAIL,SCHTTEACH,SCHENRR,SCHENRNR,SCHTENR,DCOUNTY,DSUPAREA,HouseDistricts,SenateDistricts,CongressionalDistricts,ELEMENTARY_SCHOOL_FLAG,MIDDLE_SCHOOL_FLAG,JUNIOR_HIGH_SCHOOL_FLAG,HIGH_SCHOOL_FLAG,AVTS_FLAG,ALTERNATIVE_SCHOOL_FLAG,FULL_CODE,CHARTER
1342,2017,115115,ST. LOUIS CITY,4990,ACAD OF ENVT SCI/MATH ELEM,S,SCHOOLWIDE,238,242.0,*,,*,*,,,237,99.58,*,*,*,*,*,*,*,*,*,*,*,*,*,*,16,6.72,*,115115.0,St. Louis City ,4990.0,Building List,George Washington Carver Elem ,3325 Bell,,St. Louis ,631060000.0,3149321464.0,, K,5,Clay ,Brandon ,,Mr.,10.0,Prin. ,BRANDON.CLAY@SLPS.ORG,15.0,134.0,0.0,134.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-4990,False
1343,2018,115115,ST. LOUIS CITY,4990,ACAD OF ENVT SCI/MATH ELEM,S,SCHOOLWIDE,216,222.0,*,,*,*,,,216,100,*,*,*,*,*,*,*,*,*,*,*,*,*,*,15,6.94,*,115115.0,St. Louis City ,4990.0,Building List,George Washington Carver Elem ,3325 Bell,,St. Louis ,631060000.0,3149321464.0,, K,5,Clay ,Brandon ,,Mr.,10.0,Prin. ,BRANDON.CLAY@SLPS.ORG,15.0,134.0,0.0,134.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-4990,False
1344,2019,115115,ST. LOUIS CITY,4990,GEORGE WASHINGTON CARVER ELEM,S,SCHOOLWIDE,167,164.0,*,,*,*,,,164,98.2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8,4.79,*,115115.0,St. Louis City ,4990.0,Building List,George Washington Carver Elem ,3325 Bell,,St. Louis ,631060000.0,3149321464.0,, K,5,Clay ,Brandon ,,Mr.,10.0,Prin. ,BRANDON.CLAY@SLPS.ORG,15.0,134.0,0.0,134.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-4990,False
1345,2020,115115,ST. LOUIS CITY,4990,GEORGE WASHINGTON CARVER ELEM,S,SCHOOLWIDE,145,140.0,*,,*,*,,,143,98.62,*,*,*,*,*,*,*,*,*,*,*,*,*,*,9,6.21,*,115115.0,St. Louis City ,4990.0,Building List,George Washington Carver Elem ,3325 Bell,,St. Louis ,631060000.0,3149321464.0,, K,5,Clay ,Brandon ,,Mr.,10.0,Prin. ,BRANDON.CLAY@SLPS.ORG,15.0,134.0,0.0,134.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-4990,False
1346,2000,115115,ST. LOUIS CITY,5000,JACKSON ELEM.,S,SCHOOLWIDE,310,296.0,*,*,,,*,*,308,99.35,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-115-5000,False
1347,2001,115115,ST. LOUIS CITY,5000,JACKSON ELEM.,S,SCHOOLWIDE,293,304.0,294,96.7,,,*,*,290,98.98,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-115-5000,False
1348,2002,115115,ST. LOUIS CITY,5000,JACKSON ELEM.,S,SCHOOLWIDE,285,266.0,*,*,,,*,*,281,98.6,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-115-5000,False
1349,2003,115115,ST. LOUIS CITY,5000,JACKSON ELEM.,S,SCHOOLWIDE,160,167.0,*,*,,,*,*,156,97.5,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115-115-5000,False
1350,2000,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,330,337.0,*,*,,,*,*,330,100,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1351,2001,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,343,361.0,355,98.3,,,*,*,342,99.71,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1352,2002,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,376,392.0,374,95.4,,,*,*,374,99.47,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1353,2003,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,339,335.0,326,97.3,,,*,*,336,99.12,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1354,2004,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,T,TARGETED,286,294.0,285,96.9,,,*,*,286,100,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1355,2005,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,377,391.0,377,96.4,,,*,*,376,99.73,*,*,*,*,*,*,,,*,*,*,*,*,*,*,*,,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1356,2006,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,436,434.0,394,,,,*,*,436,100,*,*,*,*,*,*,,,*,*,*,*,*,*,39,8.94,90.8,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1357,2007,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,350,356.0,323,,,,*,*,350,100,*,*,*,*,*,*,,,*,*,*,*,*,*,32,9.14,90.7,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1358,2008,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,286,280.0,254,,,,*,*,285,99.65,*,*,*,*,*,*,,,*,*,*,*,*,*,28,9.79,90.7,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1359,2009,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,246,252.0,220,,,,*,*,246,100,*,*,*,*,*,*,,,*,*,*,*,*,*,29,11.79,87.3,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1360,2010,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,214,218.0,204,,,,*,*,213,99.53,*,*,*,*,*,*,,,*,*,*,*,*,*,34,15.89,93.6,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1361,2011,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,197,206.0,195,,*,*,,,197,100,*,*,*,*,*,*,*,*,*,*,*,*,*,*,27,13.71,94.7,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1362,2012,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,202,213.0,208,,*,*,,,202,100,*,*,*,*,*,*,*,*,*,*,*,*,*,*,24,11.88,97.7,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1363,2013,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,217,216.0,210,,*,*,,,214,98.62,*,*,*,*,*,*,*,*,*,*,*,*,*,*,20,9.22,97.2,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1364,2014,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,214,235.0,*,,*,*,,,207,96.73,*,*,*,*,*,*,*,*,*,*,*,*,*,*,26,12.15,*,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1365,2015,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,203,181.0,*,,*,*,,,201,99.01,*,*,*,*,*,*,*,*,*,*,*,*,*,*,24,11.82,*,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1366,2016,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,187,190.0,*,,*,*,,,184,98.4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,25,13.37,*,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1367,2017,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,186,179.0,*,,*,*,,,182,97.85,*,*,*,*,*,*,*,*,*,*,*,*,*,*,21,11.29,*,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1368,2018,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,176,162.0,*,,*,*,,,173,98.3,*,*,*,*,*,*,*,*,*,*,6,3.41,*,*,16,9.09,*,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1369,2019,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,139,145.0,*,,*,*,,,139,100,*,*,*,*,*,*,*,*,*,*,*,*,*,*,8,5.76,*,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1370,2020,115115,ST. LOUIS CITY,5020,JEFFERSON ELEM.,S,SCHOOLWIDE,102,101.0,*,,*,*,,,102,100,*,*,*,*,*,*,*,*,*,*,*,*,*,*,9,8.82,*,115115.0,St. Louis City ,5020.0,Building List,Jefferson Elem. ,1301 Hogan St.,,St. Louis ,631064732.0,3142312459.0,3142312905.0,PK,5,Bonner ,Leslie ,,Dr.,9.0,Prin. ,Leslie.Bonner@slps.org,13.0,118.0,0.0,118.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5020,False
1371,2000,115115,ST. LOUIS CITY,5030,KENNARD/CLASSICAL JR. ACAD.,, ,330,337.0,103,30.6,,,*,*,186,56.36,*,*,*,*,*,*,,,137,41.52,*,*,*,*,*,*,,115115.0,St. Louis City ,5030.0,Building List,Kennard/Classical Jr. Acad. ,5031 Potomac,,St. Louis ,631391316.0,3143538875.0,3143510441.0,PK,5,Jefferson ,Steven-Kyle ,,Mr.,3.0,Prin. ,Steven-Kyle.Jefferson@slps.org,24.0,258.0,0.0,258.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5030,False
1372,2001,115115,ST. LOUIS CITY,5030,KENNARD/CLASSICAL JR. ACAD.,, ,338,344.0,84,24.4,,,*,*,191,56.51,*,*,*,*,*,*,,,135,39.94,*,*,*,*,*,*,,115115.0,St. Louis City ,5030.0,Building List,Kennard/Classical Jr. Acad. ,5031 Potomac,,St. Louis ,631391316.0,3143538875.0,3143510441.0,PK,5,Jefferson ,Steven-Kyle ,,Mr.,3.0,Prin. ,Steven-Kyle.Jefferson@slps.org,24.0,258.0,0.0,258.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5030,False
1373,2002,115115,ST. LOUIS CITY,5030,KENNARD/CLASSICAL JR. ACAD.,, ,347,351.0,99,28.2,,,*,*,188,54.18,*,*,*,*,*,*,,,142,40.92,*,*,*,*,*,*,,115115.0,St. Louis City ,5030.0,Building List,Kennard/Classical Jr. Acad. ,5031 Potomac,,St. Louis ,631391316.0,3143538875.0,3143510441.0,PK,5,Jefferson ,Steven-Kyle ,,Mr.,3.0,Prin. ,Steven-Kyle.Jefferson@slps.org,24.0,258.0,0.0,258.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5030,False
1374,2003,115115,ST. LOUIS CITY,5030,KENNARD/CLASSICAL JR. ACAD.,, ,348,347.0,94,27.1,,,*,*,196,56.32,*,*,5,1.44,*,*,,,133,38.22,*,*,*,*,*,*,,115115.0,St. Louis City ,5030.0,Building List,Kennard/Classical Jr. Acad. ,5031 Potomac,,St. Louis ,631391316.0,3143538875.0,3143510441.0,PK,5,Jefferson ,Steven-Kyle ,,Mr.,3.0,Prin. ,Steven-Kyle.Jefferson@slps.org,24.0,258.0,0.0,258.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5030,False
1375,2004,115115,ST. LOUIS CITY,5030,KENNARD/CLASSICAL JR. ACAD.,, ,333,367.0,101,27.5,,,*,*,194,58.26,*,*,*,*,*,*,,,125,37.54,*,*,*,*,*,*,,115115.0,St. Louis City ,5030.0,Building List,Kennard/Classical Jr. Acad. ,5031 Potomac,,St. Louis ,631391316.0,3143538875.0,3143510441.0,PK,5,Jefferson ,Steven-Kyle ,,Mr.,3.0,Prin. ,Steven-Kyle.Jefferson@slps.org,24.0,258.0,0.0,258.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5030,False
1376,2005,115115,ST. LOUIS CITY,5030,KENNARD/CLASSICAL JR. ACAD.,, ,350,366.0,118,32.2,,,*,*,201,57.43,6,1.71,*,*,*,*,,,126,36,*,*,*,*,*,*,,115115.0,St. Louis City ,5030.0,Building List,Kennard/Classical Jr. Acad. ,5031 Potomac,,St. Louis ,631391316.0,3143538875.0,3143510441.0,PK,5,Jefferson ,Steven-Kyle ,,Mr.,3.0,Prin. ,Steven-Kyle.Jefferson@slps.org,24.0,258.0,0.0,258.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5030,False
1377,2006,115115,ST. LOUIS CITY,5030,KENNARD/CLASSICAL JR. ACAD.,, ,337,337.0,102,,,,*,*,181,53.71,6,1.78,*,*,*,*,,,130,38.58,*,*,*,*,10,2.97,30.3,115115.0,St. Louis City ,5030.0,Building List,Kennard/Classical Jr. Acad. ,5031 Potomac,,St. Louis ,631391316.0,3143538875.0,3143510441.0,PK,5,Jefferson ,Steven-Kyle ,,Mr.,3.0,Prin. ,Steven-Kyle.Jefferson@slps.org,24.0,258.0,0.0,258.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5030,False
1378,2007,115115,ST. LOUIS CITY,5030,KENNARD/CLASSICAL JR. ACAD.,, ,310,316.0,108,,,,*,*,157,50.65,7,2.26,*,*,*,*,,,130,41.94,*,*,*,*,18,5.81,34.2,115115.0,St. Louis City ,5030.0,Building List,Kennard/Classical Jr. Acad. ,5031 Potomac,,St. Louis ,631391316.0,3143538875.0,3143510441.0,PK,5,Jefferson ,Steven-Kyle ,,Mr.,3.0,Prin. ,Steven-Kyle.Jefferson@slps.org,24.0,258.0,0.0,258.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5030,False
1379,2008,115115,ST. LOUIS CITY,5030,KENNARD/CLASSICAL JR. ACAD.,, ,368,368.0,132,,,,19,5.16,170,46.2,7,1.9,*,*,*,*,,,170,46.2,*,*,*,*,12,3.26,35.9,115115.0,St. Louis City ,5030.0,Building List,Kennard/Classical Jr. Acad. ,5031 Potomac,,St. Louis ,631391316.0,3143538875.0,3143510441.0,PK,5,Jefferson ,Steven-Kyle ,,Mr.,3.0,Prin. ,Steven-Kyle.Jefferson@slps.org,24.0,258.0,0.0,258.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5030,False
1380,2009,115115,ST. LOUIS CITY,5030,KENNARD/CLASSICAL JR. ACAD.,, ,350,345.0,87,,,,14,4,174,49.71,*,*,*,*,*,*,,,158,45.14,*,*,*,*,9,2.57,25.2,115115.0,St. Louis City ,5030.0,Building List,Kennard/Classical Jr. Acad. ,5031 Potomac,,St. Louis ,631391316.0,3143538875.0,3143510441.0,PK,5,Jefferson ,Steven-Kyle ,,Mr.,3.0,Prin. ,Steven-Kyle.Jefferson@slps.org,24.0,258.0,0.0,258.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5030,False
1381,2010,115115,ST. LOUIS CITY,5030,KENNARD/CLASSICAL JR. ACAD.,, ,388,385.0,125,,,,27,6.96,154,39.69,*,*,*,*,*,*,,,203,52.32,9,2.32,*,*,11,2.84,32.5,115115.0,St. Louis City ,5030.0,Building List,Kennard/Classical Jr. Acad. ,5031 Potomac,,St. Louis ,631391316.0,3143538875.0,3143510441.0,PK,5,Jefferson ,Steven-Kyle ,,Mr.,3.0,Prin. ,Steven-Kyle.Jefferson@slps.org,24.0,258.0,0.0,258.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5030,False
1382,2011,115115,ST. LOUIS CITY,5030,KENNARD/CLASSICAL JR. ACAD.,, ,348,345.0,83,,26,7.47,,,122,35.06,5,1.44,*,*,*,*,*,*,195,56.03,*,*,*,*,7,2.01,24.1,115115.0,St. Louis City ,5030.0,Building List,Kennard/Classical Jr. Acad. ,5031 Potomac,,St. Louis ,631391316.0,3143538875.0,3143510441.0,PK,5,Jefferson ,Steven-Kyle ,,Mr.,3.0,Prin. ,Steven-Kyle.Jefferson@slps.org,24.0,258.0,0.0,258.0,St. Louis City ,A,"66 , 76 , 77 , 78 , 79 , 80 , 81 , 82 , 83 , 84 , 91 , 93","4  , 5","01, 02",Y, , , , , ,115-115-5030,False
